;OpenOBJs Object v1.00							
;This Object's License is GNU GPL Version 2 or later							
;Copyright(C) 2014 Midnight Express Ginga81(ginga81)							
;基準開始位置		-0.45	m				
Addvertex,	-0.4885	,	0.1183	,	-3.1342		
Addvertex,	-0.4885	,	0.2125	,	-3.2065		
Addvertex,	-0.4885	,	0.3222	,	-3.2520		
Addvertex,	-0.4885	,	0.4400	,	-3.2675		
Addvertex,	-0.4885	,	0.5578	,	-3.2520		
Addvertex,	-0.4885	,	0.6675	,	-3.2065		
Addvertex,	-0.4885	,	0.7617	,	-3.1342		
Addvertex,	-0.4885	,	0.8340	,	-3.0400		
Addvertex,	-0.4885	,	0.8795	,	-2.9303		
Addvertex,	-0.4885	,	0.8950	,	-2.8125		
Addvertex,	-0.5685	,	0.0000	,	-2.8125		
Addvertex,	-0.5685	,	0.0150	,	-2.9264		
Addvertex,	-0.5685	,	0.0589	,	-3.0325		
Addvertex,	-0.5685	,	0.1289	,	-3.1236		
Addvertex,	-0.5685	,	0.2200	,	-3.1936		
Addvertex,	-0.5685	,	0.3261	,	-3.2375		
Addvertex,	-0.5685	,	0.4400	,	-3.2525		
Addvertex,	-0.5685	,	0.5539	,	-3.2375		
Addvertex,	-0.5685	,	0.6600	,	-3.1936		
Addvertex,	-0.5685	,	0.7511	,	-3.1236		
Addvertex,	-0.5685	,	0.8211	,	-3.0325		
Addvertex,	-0.5685	,	0.8650	,	-2.9264		
Addvertex,	-0.5685	,	0.8800	,	-2.8125		
AddFace,	0	,	13	,	14	,	1
AddFace,	1	,	14	,	15	,	2
AddFace,	2	,	15	,	16	,	3
AddFace,	3	,	16	,	17	,	4
AddFace,	4	,	17	,	18	,	5
AddFace,	5	,	18	,	19	,	6
AddFace,	6	,	19	,	20	,	7
AddFace,	7	,	20	,	21	,	8
AddFace,	8	,	21	,	22	,	9
AddFace,	9	,	22	,	23	,	10
AddFace,	10	,	23	,	24	,	11
AddFace,	11	,	24	,	25	,	12
GenerateNormals							
LoadTexture ,tread.bmp							
SetTextureCoordinates,	0	,	0	,	0		
SetTextureCoordinates,	1	,	0.083333	,	0		
SetTextureCoordinates,	2	,	0.166666	,	0		
SetTextureCoordinates,	3	,	0.249999	,	0		
SetTextureCoordinates,	4	,	0.333332	,	0		
SetTextureCoordinates,	5	,	0.416665	,	0		
SetTextureCoordinates,	6	,	0.499998	,	0		
SetTextureCoordinates,	7	,	0.583331	,	0		
SetTextureCoordinates,	8	,	0.666664	,	0		
SetTextureCoordinates,	9	,	0.749997	,	0		
SetTextureCoordinates,	10	,	0.83333	,	0		
SetTextureCoordinates,	11	,	0.916663	,	0		
SetTextureCoordinates,	12	,	1	,	0		
SetTextureCoordinates,	13	,	0	,	1		
SetTextureCoordinates,	14	,	0.083333	,	1		
SetTextureCoordinates,	15	,	0.166666	,	1		
SetTextureCoordinates,	16	,	0.249999	,	1		
SetTextureCoordinates,	17	,	0.333332	,	1		
SetTextureCoordinates,	18	,	0.416665	,	1		
SetTextureCoordinates,	19	,	0.499998	,	1		
SetTextureCoordinates,	20	,	0.583331	,	1		
SetTextureCoordinates,	21	,	0.666664	,	1		
SetTextureCoordinates,	22	,	0.749997	,	1		
SetTextureCoordinates,	23	,	0.83333	,	1		
SetTextureCoordinates,	24	,	0.916663	,	1		
SetTextureCoordinates,	25	,	1	,	1		
;フランジ	高さ	0.05					
CreateMeshBuilder							
Addvertex,	-0.4885	,	0.9450	,	-2.8125		
Addvertex,	-0.4885	,	0.9278	,	-2.6857		
Addvertex,	-0.4885	,	0.8773	,	-2.5675		
Addvertex,	-0.4885	,	0.7971	,	-2.4660		
Addvertex,	-0.4885	,	0.6925	,	-2.3881		
Addvertex,	-0.4885	,	0.5707	,	-2.3392		
Addvertex,	-0.4885	,	0.4400	,	-2.3225		
Addvertex,	-0.4885	,	0.3093	,	-2.3392		
Addvertex,	-0.4885	,	0.1875	,	-2.3881		
Addvertex,	-0.4885	,	0.0829	,	-2.4660		
Addvertex,	-0.4885	,	0.0027	,	-2.5675		
Addvertex,	-0.4885	,	-0.0478	,	-2.6857		
Addvertex,	-0.4885	,	-0.0650	,	-2.8125		
Addvertex,	-0.4885	,	0.8950	,	-2.8125		
Addvertex,	-0.4885	,	0.8795	,	-2.6986		
Addvertex,	-0.4885	,	0.8340	,	-2.5925		
Addvertex,	-0.4885	,	0.7617	,	-2.5014		
Addvertex,	-0.4885	,	0.6675	,	-2.4314		
Addvertex,	-0.4885	,	0.5578	,	-2.3875		
Addvertex,	-0.4885	,	0.4400	,	-2.3725		
Addvertex,	-0.4885	,	0.3222	,	-2.3875		
Addvertex,	-0.4885	,	0.2125	,	-2.4314		
Addvertex,	-0.4885	,	0.1183	,	-2.5014		
Addvertex,	-0.4885	,	0.0460	,	-2.5925		
Addvertex,	-0.4885	,	0.0005	,	-2.6986		
Addvertex,	-0.4885	,	-0.0150	,	-2.8125		
AddFace2,	0	,	13	,	14	,	1
AddFace2,	1	,	14	,	15	,	2
AddFace2,	2	,	15	,	16	,	3
AddFace2,	3	,	16	,	17	,	4
AddFace2,	4	,	17	,	18	,	5
AddFace2,	5	,	18	,	19	,	6
AddFace2,	6	,	19	,	20	,	7
AddFace2,	7	,	20	,	21	,	8
AddFace2,	8	,	21	,	22	,	9
AddFace2,	9	,	22	,	23	,	10
AddFace2,	10	,	23	,	24	,	11
AddFace2,	11	,	24	,	25	,	12
GenerateNormals							
LoadTexture ,tread.bmp							
SetTextureCoordinates,	0	,	0	,	0		
SetTextureCoordinates,	1	,	0.083333	,	0		
SetTextureCoordinates,	2	,	0.166666	,	0		
SetTextureCoordinates,	3	,	0.249999	,	0		
SetTextureCoordinates,	4	,	0.333332	,	0		
SetTextureCoordinates,	5	,	0.416665	,	0		
SetTextureCoordinates,	6	,	0.499998	,	0		
SetTextureCoordinates,	7	,	0.583331	,	0		
SetTextureCoordinates,	8	,	0.666664	,	0		
SetTextureCoordinates,	9	,	0.749997	,	0		
SetTextureCoordinates,	10	,	0.83333	,	0		
SetTextureCoordinates,	11	,	0.916663	,	0		
SetTextureCoordinates,	12	,	1	,	0		
SetTextureCoordinates,	13	,	0	,	1		
SetTextureCoordinates,	14	,	0.083333	,	1		
SetTextureCoordinates,	15	,	0.166666	,	1		
SetTextureCoordinates,	16	,	0.249999	,	1		
SetTextureCoordinates,	17	,	0.333332	,	1		
SetTextureCoordinates,	18	,	0.416665	,	1		
SetTextureCoordinates,	19	,	0.499998	,	1		
SetTextureCoordinates,	20	,	0.583331	,	1		
SetTextureCoordinates,	21	,	0.666664	,	1		
SetTextureCoordinates,	22	,	0.749997	,	1		
SetTextureCoordinates,	23	,	0.83333	,	1		
SetTextureCoordinates,	24	,	0.916663	,	1		
SetTextureCoordinates,	25	,	1	,	1		
CreateMeshBuilder							
Addvertex,	-0.4885	,	-0.0650	,	-2.8125		
Addvertex,	-0.4885	,	-0.0478	,	-2.9393		
Addvertex,	-0.4885	,	0.0027	,	-3.0575		
Addvertex,	-0.4885	,	0.0829	,	-3.1590		
Addvertex,	-0.4885	,	0.1875	,	-3.2369		
Addvertex,	-0.4885	,	0.3093	,	-3.2858		
Addvertex,	-0.4885	,	0.4400	,	-3.3025		
Addvertex,	-0.4885	,	0.5707	,	-3.2858		
Addvertex,	-0.4885	,	0.6925	,	-3.2369		
Addvertex,	-0.4885	,	0.7971	,	-3.1590		
Addvertex,	-0.4885	,	0.8773	,	-3.0575		
Addvertex,	-0.4885	,	0.9278	,	-2.9393		
Addvertex,	-0.4885	,	0.9450	,	-2.8125		
Addvertex,	-0.4885	,	-0.0150	,	-2.8125		
Addvertex,	-0.4885	,	0.0005	,	-2.9264		
Addvertex,	-0.4885	,	0.0460	,	-3.0325		
Addvertex,	-0.4885	,	0.1183	,	-3.1236		
Addvertex,	-0.4885	,	0.2125	,	-3.1936		
Addvertex,	-0.4885	,	0.3222	,	-3.2375		
Addvertex,	-0.4885	,	0.4400	,	-3.2525		
Addvertex,	-0.4885	,	0.5578	,	-3.2375		
Addvertex,	-0.4885	,	0.6675	,	-3.1936		
Addvertex,	-0.4885	,	0.7617	,	-3.1236		
Addvertex,	-0.4885	,	0.8340	,	-3.0325		
Addvertex,	-0.4885	,	0.8795	,	-2.9264		
Addvertex,	-0.4885	,	0.8950	,	-2.8125		
AddFace2,	0	,	13	,	14	,	1
AddFace2,	1	,	14	,	15	,	2
AddFace2,	2	,	15	,	16	,	3
AddFace2,	3	,	16	,	17	,	4
AddFace2,	4	,	17	,	18	,	5
AddFace2,	5	,	18	,	19	,	6
AddFace2,	6	,	19	,	20	,	7
AddFace2,	7	,	20	,	21	,	8
AddFace2,	8	,	21	,	22	,	9
AddFace2,	9	,	22	,	23	,	10
AddFace2,	10	,	23	,	24	,	11
AddFace2,	11	,	24	,	25	,	12
GenerateNormals							
LoadTexture ,tread.bmp							
SetTextureCoordinates,	0	,	0	,	0		
SetTextureCoordinates,	1	,	0.083333	,	0		
SetTextureCoordinates,	2	,	0.166666	,	0		
SetTextureCoordinates,	3	,	0.249999	,	0		
SetTextureCoordinates,	4	,	0.333332	,	0		
SetTextureCoordinates,	5	,	0.416665	,	0		
SetTextureCoordinates,	6	,	0.499998	,	0		
SetTextureCoordinates,	7	,	0.583331	,	0		
SetTextureCoordinates,	8	,	0.666664	,	0		
SetTextureCoordinates,	9	,	0.749997	,	0		
SetTextureCoordinates,	10	,	0.83333	,	0		
SetTextureCoordinates,	11	,	0.916663	,	0		
SetTextureCoordinates,	12	,	1	,	0		
SetTextureCoordinates,	13	,	0	,	1		
SetTextureCoordinates,	14	,	0.083333	,	1		
SetTextureCoordinates,	15	,	0.166666	,	1		
SetTextureCoordinates,	16	,	0.249999	,	1		
SetTextureCoordinates,	17	,	0.333332	,	1		
SetTextureCoordinates,	18	,	0.416665	,	1		
SetTextureCoordinates,	19	,	0.499998	,	1		
SetTextureCoordinates,	20	,	0.583331	,	1		
SetTextureCoordinates,	21	,	0.666664	,	1		
SetTextureCoordinates,	22	,	0.749997	,	1		
SetTextureCoordinates,	23	,	0.83333	,	1		
SetTextureCoordinates,	24	,	0.916663	,	1		
SetTextureCoordinates,	25	,	1	,	1		
;従輪右							
;開始位置:	-2.3625	半径	0.455	m	高さ	0.08	m
;開始高さ:	0.5685	下の半径	0.44	m			
CreateMeshBuilder							
Addvertex,	0.4885	,	-0.0150	,	-2.8125		
Addvertex,	0.4885	,	0.0005	,	-2.6947		
Addvertex,	0.4885	,	0.0460	,	-2.5850		
Addvertex,	0.4885	,	0.1183	,	-2.4908		
Addvertex,	0.4885	,	0.2125	,	-2.4185		
Addvertex,	0.4885	,	0.3222	,	-2.3730		
Addvertex,	0.4885	,	0.4400	,	-2.3575		
Addvertex,	0.4885	,	0.5578	,	-2.3730		
Addvertex,	0.4885	,	0.6675	,	-2.4185		
Addvertex,	0.4885	,	0.7617	,	-2.4908		
Addvertex,	0.4885	,	0.8340	,	-2.5850		
Addvertex,	0.4885	,	0.8795	,	-2.6947		
Addvertex,	0.4885	,	0.8950	,	-2.8125		
Addvertex,	0.5685	,	0.0000	,	-2.8125		
Addvertex,	0.5685	,	0.0150	,	-2.6986		
Addvertex,	0.5685	,	0.0589	,	-2.5925		
Addvertex,	0.5685	,	0.1289	,	-2.5014		
Addvertex,	0.5685	,	0.2200	,	-2.4314		
Addvertex,	0.5685	,	0.3261	,	-2.3875		
Addvertex,	0.5685	,	0.4400	,	-2.3725		
Addvertex,	0.5685	,	0.5539	,	-2.3875		
Addvertex,	0.5685	,	0.6600	,	-2.4314		
Addvertex,	0.5685	,	0.7511	,	-2.5014		
Addvertex,	0.5685	,	0.8211	,	-2.5925		
Addvertex,	0.5685	,	0.8650	,	-2.6986		
Addvertex,	0.5685	,	0.8800	,	-2.8125		
AddFace,	0	,	13	,	14	,	1
AddFace,	1	,	14	,	15	,	2
AddFace,	2	,	15	,	16	,	3
AddFace,	3	,	16	,	17	,	4
AddFace,	4	,	17	,	18	,	5
AddFace,	5	,	18	,	19	,	6
AddFace,	6	,	19	,	20	,	7
AddFace,	7	,	20	,	21	,	8
AddFace,	8	,	21	,	22	,	9
AddFace,	9	,	22	,	23	,	10
AddFace,	10	,	23	,	24	,	11
AddFace,	11	,	24	,	25	,	12
GenerateNormals							
LoadTexture ,tread.bmp							
SetTextureCoordinates,	0	,	0	,	0		
SetTextureCoordinates,	1	,	0.083333	,	0		
SetTextureCoordinates,	2	,	0.166666	,	0		
SetTextureCoordinates,	3	,	0.249999	,	0		
SetTextureCoordinates,	4	,	0.333332	,	0		
SetTextureCoordinates,	5	,	0.416665	,	0		
SetTextureCoordinates,	6	,	0.499998	,	0		
SetTextureCoordinates,	7	,	0.583331	,	0		
SetTextureCoordinates,	8	,	0.666664	,	0		
SetTextureCoordinates,	9	,	0.749997	,	0		
SetTextureCoordinates,	10	,	0.83333	,	0		
SetTextureCoordinates,	11	,	0.916663	,	0		
SetTextureCoordinates,	12	,	1	,	0		
SetTextureCoordinates,	13	,	0	,	1		
SetTextureCoordinates,	14	,	0.083333	,	1		
SetTextureCoordinates,	15	,	0.166666	,	1		
SetTextureCoordinates,	16	,	0.249999	,	1		
SetTextureCoordinates,	17	,	0.333332	,	1		
SetTextureCoordinates,	18	,	0.416665	,	1		
SetTextureCoordinates,	19	,	0.499998	,	1		
SetTextureCoordinates,	20	,	0.583331	,	1		
SetTextureCoordinates,	21	,	0.666664	,	1		
SetTextureCoordinates,	22	,	0.749997	,	1		
SetTextureCoordinates,	23	,	0.83333	,	1		
SetTextureCoordinates,	24	,	0.916663	,	1		
SetTextureCoordinates,	25	,	1	,	1		
CreateMeshBuilder							
Addvertex,	0.4885	,	0.8950	,	-2.8125		
Addvertex,	0.4885	,	0.8795	,	-2.9303		
Addvertex,	0.4885	,	0.8340	,	-3.0400		
Addvertex,	0.4885	,	0.7617	,	-3.1342		
Addvertex,	0.4885	,	0.6675	,	-3.2065		
Addvertex,	0.4885	,	0.5578	,	-3.2520		
Addvertex,	0.4885	,	0.4400	,	-3.2675		
Addvertex,	0.4885	,	0.3222	,	-3.2520		
Addvertex,	0.4885	,	0.2125	,	-3.2065		
Addvertex,	0.4885	,	0.1183	,	-3.1342		
Addvertex,	0.4885	,	0.0460	,	-3.0400		
Addvertex,	0.4885	,	0.0005	,	-2.9303		
Addvertex,	0.4885	,	-0.0150	,	-2.8125		
Addvertex,	0.5685	,	0.8800	,	-2.8125		
Addvertex,	0.5685	,	0.8650	,	-2.9264		
Addvertex,	0.5685	,	0.8211	,	-3.0325		
Addvertex,	0.5685	,	0.7511	,	-3.1236		
Addvertex,	0.5685	,	0.6600	,	-3.1936		
Addvertex,	0.5685	,	0.5539	,	-3.2375		
Addvertex,	0.5685	,	0.4400	,	-3.2525		
Addvertex,	0.5685	,	0.3261	,	-3.2375		
Addvertex,	0.5685	,	0.2200	,	-3.1936		
Addvertex,	0.5685	,	0.1289	,	-3.1236		
Addvertex,	0.5685	,	0.0589	,	-3.0325		
Addvertex,	0.5685	,	0.0150	,	-2.9264		
Addvertex,	0.5685	,	0.0000	,	-2.8125		
AddFace,	0	,	13	,	14	,	1
AddFace,	1	,	14	,	15	,	2
AddFace,	2	,	15	,	16	,	3
AddFace,	3	,	16	,	17	,	4
AddFace,	4	,	17	,	18	,	5
AddFace,	5	,	18	,	19	,	6
AddFace,	6	,	19	,	20	,	7
AddFace,	7	,	20	,	21	,	8
AddFace,	8	,	21	,	22	,	9
AddFace,	9	,	22	,	23	,	10
AddFace,	10	,	23	,	24	,	11
AddFace,	11	,	24	,	25	,	12
GenerateNormals							
LoadTexture ,tread.bmp							
SetTextureCoordinates,	0	,	0	,	0		
SetTextureCoordinates,	1	,	0.083333	,	0		
SetTextureCoordinates,	2	,	0.166666	,	0		
SetTextureCoordinates,	3	,	0.249999	,	0		
SetTextureCoordinates,	4	,	0.333332	,	0		
SetTextureCoordinates,	5	,	0.416665	,	0		
SetTextureCoordinates,	6	,	0.499998	,	0		
SetTextureCoordinates,	7	,	0.583331	,	0		
SetTextureCoordinates,	8	,	0.666664	,	0		
SetTextureCoordinates,	9	,	0.749997	,	0		
SetTextureCoordinates,	10	,	0.83333	,	0		
SetTextureCoordinates,	11	,	0.916663	,	0		
SetTextureCoordinates,	12	,	1	,	0		
SetTextureCoordinates,	13	,	0	,	1		
SetTextureCoordinates,	14	,	0.083333	,	1		
SetTextureCoordinates,	15	,	0.166666	,	1		
SetTextureCoordinates,	16	,	0.249999	,	1		
SetTextureCoordinates,	17	,	0.333332	,	1		
SetTextureCoordinates,	18	,	0.416665	,	1		
SetTextureCoordinates,	19	,	0.499998	,	1		
SetTextureCoordinates,	20	,	0.583331	,	1		
SetTextureCoordinates,	21	,	0.666664	,	1		
SetTextureCoordinates,	22	,	0.749997	,	1		
SetTextureCoordinates,	23	,	0.83333	,	1		
SetTextureCoordinates,	24	,	0.916663	,	1		
SetTextureCoordinates,	25	,	1	,	1		
;フランジ	高さ	0.05					
CreateMeshBuilder							
Addvertex,	0.4885	,	0.9450	,	-2.8125		
Addvertex,	0.4885	,	0.9278	,	-2.6857		
Addvertex,	0.4885	,	0.8773	,	-2.5675		
Addvertex,	0.4885	,	0.7971	,	-2.4660		
Addvertex,	0.4885	,	0.6925	,	-2.3881		
Addvertex,	0.4885	,	0.5707	,	-2.3392		
Addvertex,	0.4885	,	0.4400	,	-2.3225		
Addvertex,	0.4885	,	0.3093	,	-2.3392		
Addvertex,	0.4885	,	0.1875	,	-2.3881		
Addvertex,	0.4885	,	0.0829	,	-2.4660		
Addvertex,	0.4885	,	0.0027	,	-2.5675		
Addvertex,	0.4885	,	-0.0478	,	-2.6857		
Addvertex,	0.4885	,	-0.0650	,	-2.8125		
Addvertex,	0.4885	,	0.8950	,	-2.8125		
Addvertex,	0.4885	,	0.8795	,	-2.6986		
Addvertex,	0.4885	,	0.8340	,	-2.5925		
Addvertex,	0.4885	,	0.7617	,	-2.5014		
Addvertex,	0.4885	,	0.6675	,	-2.4314		
Addvertex,	0.4885	,	0.5578	,	-2.3875		
Addvertex,	0.4885	,	0.4400	,	-2.3725		
Addvertex,	0.4885	,	0.3222	,	-2.3875		
Addvertex,	0.4885	,	0.2125	,	-2.4314		
Addvertex,	0.4885	,	0.1183	,	-2.5014		
Addvertex,	0.4885	,	0.0460	,	-2.5925		
Addvertex,	0.4885	,	0.0005	,	-2.6986		
Addvertex,	0.4885	,	-0.0150	,	-2.8125		
AddFace2,	0	,	13	,	14	,	1
AddFace2,	1	,	14	,	15	,	2
AddFace2,	2	,	15	,	16	,	3
AddFace2,	3	,	16	,	17	,	4
AddFace2,	4	,	17	,	18	,	5
AddFace2,	5	,	18	,	19	,	6
AddFace2,	6	,	19	,	20	,	7
AddFace2,	7	,	20	,	21	,	8
AddFace2,	8	,	21	,	22	,	9
AddFace2,	9	,	22	,	23	,	10
AddFace2,	10	,	23	,	24	,	11
AddFace2,	11	,	24	,	25	,	12
GenerateNormals							
LoadTexture ,tread.bmp							
SetTextureCoordinates,	0	,	0	,	0		
SetTextureCoordinates,	1	,	0.083333	,	0		
SetTextureCoordinates,	2	,	0.166666	,	0		
SetTextureCoordinates,	3	,	0.249999	,	0		
SetTextureCoordinates,	4	,	0.333332	,	0		
SetTextureCoordinates,	5	,	0.416665	,	0		
SetTextureCoordinates,	6	,	0.499998	,	0		
SetTextureCoordinates,	7	,	0.583331	,	0		
SetTextureCoordinates,	8	,	0.666664	,	0		
SetTextureCoordinates,	9	,	0.749997	,	0		
SetTextureCoordinates,	10	,	0.83333	,	0		
SetTextureCoordinates,	11	,	0.916663	,	0		
SetTextureCoordinates,	12	,	1	,	0		
SetTextureCoordinates,	13	,	0	,	1		
SetTextureCoordinates,	14	,	0.083333	,	1		
SetTextureCoordinates,	15	,	0.166666	,	1		
SetTextureCoordinates,	16	,	0.249999	,	1		
SetTextureCoordinates,	17	,	0.333332	,	1		
SetTextureCoordinates,	18	,	0.416665	,	1		
SetTextureCoordinates,	19	,	0.499998	,	1		
SetTextureCoordinates,	20	,	0.583331	,	1		
SetTextureCoordinates,	21	,	0.666664	,	1		
SetTextureCoordinates,	22	,	0.749997	,	1		
SetTextureCoordinates,	23	,	0.83333	,	1		
SetTextureCoordinates,	24	,	0.916663	,	1		
SetTextureCoordinates,	25	,	1	,	1		
CreateMeshBuilder							
Addvertex,	0.4885	,	-0.0650	,	-2.8125		
Addvertex,	0.4885	,	-0.0478	,	-2.9393		
Addvertex,	0.4885	,	0.0027	,	-3.0575		
Addvertex,	0.4885	,	0.0829	,	-3.1590		
Addvertex,	0.4885	,	0.1875	,	-3.2369		
Addvertex,	0.4885	,	0.3093	,	-3.2858		
Addvertex,	0.4885	,	0.4400	,	-3.3025		
Addvertex,	0.4885	,	0.5707	,	-3.2858		
Addvertex,	0.4885	,	0.6925	,	-3.2369		
Addvertex,	0.4885	,	0.7971	,	-3.1590		
Addvertex,	0.4885	,	0.8773	,	-3.0575		
Addvertex,	0.4885	,	0.9278	,	-2.9393		
Addvertex,	0.4885	,	0.9450	,	-2.8125		
Addvertex,	0.4885	,	-0.0150	,	-2.8125		
Addvertex,	0.4885	,	0.0005	,	-2.9264		
Addvertex,	0.4885	,	0.0460	,	-3.0325		
Addvertex,	0.4885	,	0.1183	,	-3.1236		
Addvertex,	0.4885	,	0.2125	,	-3.1936		
Addvertex,	0.4885	,	0.3222	,	-3.2375		
Addvertex,	0.4885	,	0.4400	,	-3.2525		
Addvertex,	0.4885	,	0.5578	,	-3.2375		
Addvertex,	0.4885	,	0.6675	,	-3.1936		
Addvertex,	0.4885	,	0.7617	,	-3.1236		
Addvertex,	0.4885	,	0.8340	,	-3.0325		
Addvertex,	0.4885	,	0.8795	,	-2.9264		
Addvertex,	0.4885	,	0.8950	,	-2.8125		
AddFace2,	0	,	13	,	14	,	1
AddFace2,	1	,	14	,	15	,	2
AddFace2,	2	,	15	,	16	,	3
AddFace2,	3	,	16	,	17	,	4
AddFace2,	4	,	17	,	18	,	5
AddFace2,	5	,	18	,	19	,	6
AddFace2,	6	,	19	,	20	,	7
AddFace2,	7	,	20	,	21	,	8
AddFace2,	8	,	21	,	22	,	9
AddFace2,	9	,	22	,	23	,	10
AddFace2,	10	,	23	,	24	,	11
AddFace2,	11	,	24	,	25	,	12
GenerateNormals							
LoadTexture ,tread.bmp							
SetTextureCoordinates,	0	,	0	,	0		
SetTextureCoordinates,	1	,	0.083333	,	0		
SetTextureCoordinates,	2	,	0.166666	,	0		
SetTextureCoordinates,	3	,	0.249999	,	0		
SetTextureCoordinates,	4	,	0.333332	,	0		
SetTextureCoordinates,	5	,	0.416665	,	0		
SetTextureCoordinates,	6	,	0.499998	,	0		
SetTextureCoordinates,	7	,	0.583331	,	0		
SetTextureCoordinates,	8	,	0.666664	,	0		
SetTextureCoordinates,	9	,	0.749997	,	0		
SetTextureCoordinates,	10	,	0.83333	,	0		
SetTextureCoordinates,	11	,	0.916663	,	0		
SetTextureCoordinates,	12	,	1	,	0		
SetTextureCoordinates,	13	,	0	,	1		
SetTextureCoordinates,	14	,	0.083333	,	1		
SetTextureCoordinates,	15	,	0.166666	,	1		
SetTextureCoordinates,	16	,	0.249999	,	1		
SetTextureCoordinates,	17	,	0.333332	,	1		
SetTextureCoordinates,	18	,	0.416665	,	1		
SetTextureCoordinates,	19	,	0.499998	,	1		
SetTextureCoordinates,	20	,	0.583331	,	1		
SetTextureCoordinates,	21	,	0.666664	,	1		
SetTextureCoordinates,	22	,	0.749997	,	1		
SetTextureCoordinates,	23	,	0.83333	,	1		
SetTextureCoordinates,	24	,	0.916663	,	1		
SetTextureCoordinates,	25	,	1	,	1		
;テンダー台車							
;開始位置:	-3.9625	半径	0.455	m	高さ	0.08	m
;開始高さ:	0.5685	下の半径	0.44	m			
CreateMeshBuilder							
Addvertex,	-0.4885	,	0.8950	,	-4.4125		
Addvertex,	-0.4885	,	0.8795	,	-4.2947		
Addvertex,	-0.4885	,	0.8340	,	-4.1850		
Addvertex,	-0.4885	,	0.7617	,	-4.0908		
Addvertex,	-0.4885	,	0.6675	,	-4.0185		
Addvertex,	-0.4885	,	0.5578	,	-3.9730		
Addvertex,	-0.4885	,	0.4400	,	-3.9575		
Addvertex,	-0.4885	,	0.3222	,	-3.9730		
Addvertex,	-0.4885	,	0.2125	,	-4.0185		
Addvertex,	-0.4885	,	0.1183	,	-4.0908		
Addvertex,	-0.4885	,	0.0460	,	-4.1850		
Addvertex,	-0.4885	,	0.0005	,	-4.2947		
Addvertex,	-0.4885	,	-0.0150	,	-4.4125		
Addvertex,	-0.5685	,	0.8800	,	-4.4125		
Addvertex,	-0.5685	,	0.8650	,	-4.2986		
Addvertex,	-0.5685	,	0.8211	,	-4.1925		
Addvertex,	-0.5685	,	0.7511	,	-4.1014		
Addvertex,	-0.5685	,	0.6600	,	-4.0314		
Addvertex,	-0.5685	,	0.5539	,	-3.9875		
Addvertex,	-0.5685	,	0.4400	,	-3.9725		
Addvertex,	-0.5685	,	0.3261	,	-3.9875		
Addvertex,	-0.5685	,	0.2200	,	-4.0314		
Addvertex,	-0.5685	,	0.1289	,	-4.1014		
Addvertex,	-0.5685	,	0.0589	,	-4.1925		
Addvertex,	-0.5685	,	0.0150	,	-4.2986		
Addvertex,	-0.5685	,	0.0000	,	-4.4125		
AddFace,	0	,	13	,	14	,	1
AddFace,	1	,	14	,	15	,	2
AddFace,	2	,	15	,	16	,	3
AddFace,	3	,	16	,	17	,	4
AddFace,	4	,	17	,	18	,	5
AddFace,	5	,	18	,	19	,	6
AddFace,	6	,	19	,	20	,	7
AddFace,	7	,	20	,	21	,	8
AddFace,	8	,	21	,	22	,	9
AddFace,	9	,	22	,	23	,	10
AddFace,	10	,	23	,	24	,	11
AddFace,	11	,	24	,	25	,	12
GenerateNormals							
LoadTexture ,tread.bmp							
SetTextureCoordinates,	0	,	0	,	0		
SetTextureCoordinates,	1	,	0.083333	,	0		
SetTextureCoordinates,	2	,	0.166666	,	0		
SetTextureCoordinates,	3	,	0.249999	,	0		
SetTextureCoordinates,	4	,	0.333332	,	0		
SetTextureCoordinates,	5	,	0.416665	,	0		
SetTextureCoordinates,	6	,	0.499998	,	0		
SetTextureCoordinates,	7	,	0.583331	,	0		
SetTextureCoordinates,	8	,	0.666664	,	0		
SetTextureCoordinates,	9	,	0.749997	,	0		
SetTextureCoordinates,	10	,	0.83333	,	0		
SetTextureCoordinates,	11	,	0.916663	,	0		
SetTextureCoordinates,	12	,	1	,	0		
SetTextureCoordinates,	13	,	0	,	1		
SetTextureCoordinates,	14	,	0.083333	,	1		
SetTextureCoordinates,	15	,	0.166666	,	1		
SetTextureCoordinates,	16	,	0.249999	,	1		
SetTextureCoordinates,	17	,	0.333332	,	1		
SetTextureCoordinates,	18	,	0.416665	,	1		
SetTextureCoordinates,	19	,	0.499998	,	1		
SetTextureCoordinates,	20	,	0.583331	,	1		
SetTextureCoordinates,	21	,	0.666664	,	1		
SetTextureCoordinates,	22	,	0.749997	,	1		
SetTextureCoordinates,	23	,	0.83333	,	1		
SetTextureCoordinates,	24	,	0.916663	,	1		
SetTextureCoordinates,	25	,	1	,	1		
CreateMeshBuilder							
Addvertex,	-0.4885	,	-0.0150	,	-4.4125		
Addvertex,	-0.4885	,	0.0005	,	-4.5303		
Addvertex,	-0.4885	,	0.0460	,	-4.6400		
Addvertex,	-0.4885	,	0.1183	,	-4.7342		
Addvertex,	-0.4885	,	0.2125	,	-4.8065		
Addvertex,	-0.4885	,	0.3222	,	-4.8520		
Addvertex,	-0.4885	,	0.4400	,	-4.8675		
Addvertex,	-0.4885	,	0.5578	,	-4.8520		
Addvertex,	-0.4885	,	0.6675	,	-4.8065		
Addvertex,	-0.4885	,	0.7617	,	-4.7342		
Addvertex,	-0.4885	,	0.8340	,	-4.6400		
